Task,Job id,CPU,MEM,DISK
R2_1,j_2724,0.031204234,0.035185185,0.021464647
M3,j_2725,0.04081417,0.035185185,0.038924038
R6_5,j_2725,0.044036648,0.035185185,0.01948149
M1,j_2725,0.033035001,0.042592593,0.024680638
J4_2_3,j_2725,0.012249924,0.035185185,0.025734269
R7_6,j_2725,0.0384957,0.035185185,0.021533279
M2,j_2725,0.032614264,0.028518519,0.034966752
J5_1_4,j_2725,0.011683412,0.035185185,0.027233899
M3_2,j_2726,0.032186146,0.028518519,0.019506509
R6_4_5,j_2726,0.030617019,0.042592593,0.013805959
M1,j_2726,0.038224901,0.028518519,0.010218165
M5,j_2726,0.026969836,0.028518519,0.049203666
R4_3,j_2726,0.028719268,0.042592593,0.01996761
R7_6,j_2726,0.032246471,0.035185185,0.049811938
R2_1,j_2726,0.025825321,0.035185185,0.015655293
R2_8,j_2727,0.011403796,0.021111111,0.022549921
J6_5_8,j_2727,0.03785166,0.035185185,0.044420854
R10_1_2_4_7_9,j_2727,0.049677463,0.021111111,0.023263368
R7_6,j_2727,0.013793525,0.021111111,0.01212685
J3_5_8,j_2727,0.043398881,0.028518519,0.010068635
M8,j_2727,0.02738098,0.05,0.036458749
R1_8,j_2727,0.029618161,0.021111111,0.018978317
M5,j_2727,0.04508635,0.035185185,0.018737503
R4_3,j_2727,0.013164724,0.021111111,0.02162727
R9_8,j_2727,0.038020212,0.021111111,0.032677125
R8_7,j_2728,0.045925501,0.042592593,0.017741599
R9_3_8,j_2728,0.046393866,0.042592593,0.039326551
R10_9,j_2728,0.037345133,0.035185185,0.014300239
M6_1_5,j_2728,0.027378293,0.028518519,0.035072719
R7_6,j_2728,0.034411227,0.042592593,0.028045445
R3_2,j_2728,0.022467765,0.042592593,0.048207942
R1_4,j_2728,0.025131456,0.035185185,0.045975129
M4,j_2728,0.037337464,0.028518519,0.039892144
R2_6,j_2728,0.038890768,0.042592593,0.020296131
R5_4,j_2728,0.017784514,0.035185185,0.03560576
R4_3,j_2729,0.0276965,0.035185185,0.01453097
R7_6,j_2729,0.026330064,0.035185185,0.049747701
J6_2_4_5,j_2729,0.034819803,0.05,0.027489841
R2_1,j_2729,0.042480597,0.042592593,0.029788581
M5,j_2729,0.049898255,0.05,0.036223631
M3,j_2729,0.027525137,0.05,0.032890939
M1,j_2729,0.022926311,0.05,0.039968127
J4_2_3,j_2730,0.032452198,0.05,0.019054209
R7_6,j_2730,0.015870201,0.035185185,0.024476615
M3,j_2730,0.049385079,0.028518519,0.031638411
M1,j_2730,0.011420602,0.028518519,0.040922209
J5_1_4,j_2730,0.034820135,0.05,0.029594123
M2,j_2730,0.021452967,0.028518519,0.028061903
R6_5,j_2730,0.041406883,0.042592593,0.038536963
R7_6,j_2731,0.012292298,0.035185185,0.026990001
R6_5,j_2731,0.010927073,0.042592593,0.044895609
M1,j_2731,0.036310458,0.028518519,0.027612775
M3,j_2731,0.047588744,0.028518519,0.029666097
J5_1_2_4,j_2731,0.038151711,0.05,0.04370611
R4_3,j_2731,0.039000899,0.035185185,0.040738941
M2,j_2731,0.019469608,0.028518519,0.029936801
R2_1,j_2732,0.024110774,0.042592593,0.04416664
R7_6,j_2732,0.015658653,0.035185185,0.040962037
M5_4,j_2732,0.014728607,0.028518519,0.035874926
R6_5,j_2732,0.045290637,0.042592593,0.032699664
R4_3,j_2732,0.02679354,0.035185185,0.014490227
R3_2,j_2732,0.013673529,0.042592593,0.048295853
M1,j_2732,0.044453076,0.028518519,0.025036939
M6,j_2733,0.040995414,0.042592593,0.018297312
M4_3,j_2733,0.016145471,0.042592593,0.010523237
R5_4,j_2733,0.038712105,0.042592593,0.017573831
R8_5_7,j_2733,0.046425648,0.042592593,0.048636588
R9_8,j_2733,0.03162078,0.035185185,0.047974818
M1,j_2733,0.028900461,0.028518519,0.04237932
R3_2,j_2733,0.037374132,0.035185185,0.04326078
R2_1,j_2733,0.0396301,0.042592593,0.020404111
R7_6,j_2733,0.048319435,0.042592593,0.014998932
R3_2,j_2734,0.039666906,0.021111111,0.017946776
M1,j_2734,0.037724397,0.035185185,0.040809675
R2_1,j_2734,0.016654112,0.021111111,0.03273338
M1,j_2735,0.015235832,0.028518519,0.040176428
R3_2,j_2735,0.026568834,0.035185185,0.032503886
R2_1,j_2735,0.046576707,0.042592593,0.019752035
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,j_2736,0.023538867,0.01,0.016917876
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,j_2736,0.043501206,0.01,0.033794901
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,j_2736,0.032725206,0.01,0.012144811
R3_2,j_2737,0.03579102,0.035185185,0.041755274
M4,j_2737,0.012776431,0.028518519,0.029848748
R7_6,j_2737,0.049705072,0.035185185,0.049500905
J5_3_4,j_2737,0.037514213,0.05,0.013759784
M2,j_2737,0.039353233,0.028518519,0.039034022
M1,j_2737,0.027960938,0.028518519,0.028803993
R6_1_5,j_2737,0.041836022,0.042592593,0.026184001
R3_2,j_2738,0.049880648,0.042592593,0.016254826
R2_1,j_2738,0.047639966,0.042592593,0.011344827
M1,j_2738,0.034571041,0.028518519,0.037350621
R4_3,j_2738,0.034661952,0.035185185,0.034594252
M5_4,j_2738,0.046875982,0.028518519,0.024293761
R6_5,j_2738,0.019817927,0.042592593,0.015769834
R7_6,j_2738,0.048776525,0.035185185,0.022533807
M2,j_2739,0.015086789,0.028518519,0.017244798
J3_1_2,j_2739,0.02651187,0.05,0.03786248
R4_3,j_2739,0.011592954,0.035185185,0.019693433
M1,j_2739,0.012624889,0.028518519,0.026042782
R4_3,j_2740,0.045285449,0.042592593,0.018640377
J3_1_2,j_2740,0.013332283,0.05,0.039449881
M2,j_2740,0.02890781,0.028518519,0.033279633
M1,j_2740,0.012056712,0.028518519,0.044149925
R5_4,j_2740,0.03996466,0.035185185,0.03833453
M1,j_2741,0.048707998,0.021111111,0.017430357
R9_5,j_2741,0.02251591,0.021111111,0.015031753
R8_5,j_2741,0.012792889,0.021111111,0.042726393
R7_5,j_2741,0.031420448,0.021111111,0.020020561
M3,j_2741,0.029908803,0.035185185,0.041747127
R6_5,j_2741,0.026678841,0.021111111,0.043661642
M4,j_2741,0.020205449,0.035185185,0.030472556
J5_2_3_4,j_2741,0.030815119,0.021111111,0.028762065
R2_1,j_2741,0.011318008,0.021111111,0.019800177
R4_3,j_2742,0.032386792,0.028518519,0.017236648
R9_8,j_2742,0.044912633,0.028518519,0.04530102
J10_2_9,j_2742,0.021580731,0.028518519,0.025354706
R1_5,j_2742,0.022873331,0.035185185,0.031576609
R6_5,j_2742,0.029196519,0.035185185,0.024622235
J8_4_7,j_2742,0.014067544,0.028518519,0.041532646
R2_1,j_2742,0.027226637,0.035185185,0.01922382
M3,j_2742,0.048411194,0.035185185,0.011747639
M5,j_2742,0.014751659,0.05,0.020884018
R7_6,j_2742,0.014827075,0.035185185,0.025027001
R2_1,j_2743,0.025476994,0.028518519,0.024669614
R1_3,j_2743,0.043490276,0.028518519,0.01498294
J4_2_3,j_2743,0.02165651,0.035185185,0.021939764
R5_4,j_2743,0.039087552,0.035185185,0.040852567
M3,j_2743,0.016907148,0.035185185,0.049007995
R6_5,j_2743,0.029723102,0.028518519,0.020697976
J4_2_3,j_2744,0.010844772,0.05,0.030024325
R2_1,j_2744,0.033190142,0.042592593,0.035644001
M5,j_2744,0.025168969,0.028518519,0.037007766
M3,j_2744,0.028207263,0.028518519,0.040886164
J6_4_5,j_2744,0.026691216,0.05,0.035543412
R7_6,j_2744,0.026515214,0.042592593,0.018168977
R8_7,j_2744,0.036537288,0.035185185,0.046357178
M1,j_2744,0.034124912,0.028518519,0.034678134
R3_2,j_2745,0.04360739,0.042592593,0.044521509
R4_3,j_2745,0.047269367,0.035185185,0.049527102
R8_7,j_2745,0.040883489,0.05,0.023355051
R7_6,j_2745,0.014296383,0.05,0.014732557
R6_5,j_2745,0.038790158,0.05,0.041798093
M5_4,j_2745,0.024663219,0.028518519,0.030799941
M1,j_2745,0.035343366,0.028518519,0.023447648
R2_1,j_2745,0.018784503,0.042592593,0.018246441
R4_3,j_2746,0.036951343,0.042592593,0.022085763
R2_1,j_2746,0.036847954,0.042592593,0.023340288
R5_4,j_2746,0.036265712,0.035185185,0.030358976
J8_2_7,j_2746,0.04840699,0.042592593,0.024350019
M6,j_2746,0.046076932,0.028518519,0.026919426
M1,j_2746,0.044429272,0.028518519,0.013081155
J7_5_6,j_2746,0.046406151,0.05,0.022448796
M3,j_2746,0.027839603,0.028518519,0.035802438
R2_1,j_2747,0.048635914,0.042592593,0.043095137
M1,j_2747,0.027223103,0.032222222,0.028720396
R7_6,j_2747,0.021496445,0.035185185,0.033396428
J5_2_3_4,j_2747,0.025961866,0.05,0.021184887
M4,j_2747,0.046128033,0.028518519,0.017662175
M3,j_2747,0.043063882,0.028518519,0.029369196
R6_5,j_2747,0.030837332,0.042592593,0.029557187
J3_1_2,j_2748,0.041957125,0.05,0.022140171
M2,j_2748,0.028855565,0.028518519,0.037528265
M6_5,j_2748,0.011039755,0.028518519,0.04492281
M1,j_2748,0.04917774,0.028518519,0.045368508
R7_6,j_2748,0.01800958,0.035185185,0.019155146
R5_4,j_2748,0.039155123,0.035185185,0.027146721
R4_3,j_2748,0.026698789,0.042592593,0.016931079
R6_5,j_2749,0.01841793,0.035185185,0.020383676
M1,j_2749,0.021624092,0.028518519,0.02889135
R7_1,j_2749,0.020872453,0.042592593,0.045551764
R8_7,j_2749,0.016055089,0.035185185,0.029043967
R5_1,j_2749,0.043276016,0.042592593,0.049263772
R4_3,j_2749,0.010979195,0.035185185,0.034918047
R3_1,j_2749,0.028749672,0.042592593,0.016184043
R2_1,j_2749,0.049896,0.035185185,0.049253583
M3,j_2750,0.03774633,0.021111111,0.03076531
R4_3,j_2750,0.032751272,0.021111111,0.031817401
J6_1_2_5,j_2750,0.0401228,0.021111111,0.035334273
M2,j_2750,0.032544845,0.021111111,0.047939604
M1,j_2750,0.042473239,0.021111111,0.01181059
M5_4,j_2750,0.029421337,0.028518519,0.02347387
R2_1,j_2751,0.013798697,0.035185185,0.020411933
R7_6,j_2751,0.0186456,0.035185185,0.024836755
J9_2_3_8,j_2751,0.030842753,0.05,0.016682842
M1,j_2751,0.032320646,0.028518519,0.03016215
M3,j_2751,0.012486072,0.028518519,0.024784133
M4,j_2751,0.017670336,0.028518519,0.026884373
R5_4,j_2751,0.0353755,0.035185185,0.045040854
R10_9,j_2751,0.034221879,0.035185185,0.018130102
M8_5_7,j_2751,0.027889262,0.028518519,0.020016571
M6,j_2751,0.033511982,0.028518519,0.035807012
R6_5,j_2752,0.041562885,0.042592593,0.023223446
R2_1,j_2752,0.034702039,0.035185185,0.048800561
M1,j_2752,0.023470866,0.028518519,0.014282582
R4_3,j_2752,0.020777781,0.042592593,0.040722081
M5,j_2752,0.014965368,0.028518519,0.026274062
R10_9,j_2752,0.035808828,0.035185185,0.02139106
R8_7,j_2752,0.020060976,0.042592593,0.0386751
M3_2,j_2752,0.025912385,0.028518519,0.021472296
M7,j_2752,0.026868302,0.028518519,0.049568213
J9_4_6_8,j_2752,0.036144765,0.05,0.029945783
task_LTM1MDg2NzQ2MzE3ODcwMzc0NTU=,j_2753,0.023293693,0.05,0.031968255
task_ODYzMjgxNjM3NDU5NTUwMjc5MA==,j_2753,0.027019292,0.05,0.013864464
task_ODYzMjgxNTM3NDQ2NzUwMjQxMg==,j_2753,0.047231776,0.05,0.036195626
task_LTM1MDg2NzQ2MzE3ODcwMzc0NTM=,j_2753,0.040155843,0.05,0.019994542
task_LTM1MDg2NzQ2MzE3ODcwMzc0NTQ=,j_2753,0.012398779,0.05,0.012934338
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,j_2754,0.022358187,0.01,0.01126785
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,j_2754,0.014014582,0.01,0.047715853
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,j_2754,0.037407045,0.01,0.040139584
R2_1,j_2755,0.027065089,0.021111111,0.033438756
M1,j_2755,0.024578626,0.021111111,0.027454373
M1,j_2756,0.036745763,0.035185185,0.024708673
R3_2,j_2756,0.02792155,0.021111111,0.015016607
J7_3_4_6,j_2756,0.013837497,0.042592593,0.031969601
R6_5,j_2756,0.030822275,0.035185185,0.02901882
M4,j_2756,0.038140781,0.035185185,0.037868686
R9_8,j_2756,0.015933806,0.035185185,0.030239901
M5,j_2756,0.04007594,0.035185185,0.01815197
R2_1,j_2756,0.047806378,0.021111111,0.033460059
R8_7,j_2756,0.043953352,0.035185185,0.041032072
R3_2,j_2757,0.045663213,0.021111111,0.022563562
J5_3_4,j_2757,0.043060616,0.035185185,0.015533718
M1,j_2757,0.021621576,0.035185185,0.013135633
M4,j_2757,0.043673361,0.042592593,0.032112517
J6_1_5,j_2757,0.047588679,0.035185185,0.033095307
M2,j_2757,0.012969757,0.021111111,0.036163716
M1,j_2758,0.024705083,0.028518519,0.046095205
J5_3_4,j_2758,0.022533159,0.05,0.041808419
M3,j_2758,0.012419631,0.028518519,0.024730329
R8_7,j_2758,0.035587222,0.035185185,0.026514162
J6_2_5,j_2758,0.033732562,0.05,0.043792522
M4,j_2758,0.030587418,0.028518519,0.019893086
J7_1_6,j_2758,0.021431119,0.05,0.048282342
M2,j_2758,0.033726542,0.028518519,0.020359407
R7_6,j_2759,0.040381827,0.042592593,0.019742093
M4,j_2759,0.024317559,0.042592593,0.024627998
M5,j_2759,0.025773428,0.042592593,0.035606884
J6_3_4_5,j_2759,0.035231498,0.042592593,0.021900228
R3_2,j_2759,0.042667364,0.021111111,0.018787556
R2_1,j_2759,0.027381859,0.021111111,0.014420055
M1,j_2759,0.010742105,0.021111111,0.041991291
R8_7,j_2759,0.029903581,0.035185185,0.046675143
M5,j_2760,0.038866881,0.028518519,0.025892624
R4_7,j_2760,0.047428129,0.042592593,0.012726811
M1,j_2760,0.029626189,0.028518519,0.019012655
R8_7,j_2760,0.043507057,0.042592593,0.043661826
M6,j_2760,0.038159715,0.028518519,0.015458211
J9_1_4_8,j_2760,0.03520782,0.05,0.015252198
R10_9,j_2760,0.034807764,0.035185185,0.028681299
J7_3_5_6,j_2760,0.042881309,0.05,0.043179699
J3_1_2,j_2760,0.017824862,0.05,0.033117162
R2_5,j_2760,0.035733741,0.035185185,0.012974599
R4_3,j_2761,0.043421928,0.021111111,0.025082818
M5,j_2761,0.035857504,0.035185185,0.014144968
M1,j_2761,0.010889885,0.028518519,0.024014818
R6_5,j_2761,0.037490321,0.021111111,0.026909185
J7_4_6,j_2761,0.041778596,0.028518519,0.049083592
J3_1_2,j_2761,0.041768681,0.028518519,0.021183853
M2,j_2761,0.023895088,0.035185185,0.049547908
R8_7,j_2761,0.040562932,0.021111111,0.012234056
R5_4,j_2762,0.046420104,0.021111111,0.013761651
R3_2,j_2762,0.045096328,0.021111111,0.029624802
M1,j_2762,0.013540417,0.021111111,0.01789531
M6_3_5,j_2762,0.029592926,0.035185185,0.018107424
R2_1,j_2762,0.042191082,0.021111111,0.025280062
M4,j_2762,0.016328744,0.035185185,0.034684261
R7_6,j_2762,0.046440863,0.021111111,0.037958317
R4_3,j_2763,0.0175334,0.042592593,0.012500382
R7_6,j_2763,0.022003092,0.035185185,0.034154215
M6_5,j_2763,0.022838502,0.028518519,0.017666011
J3_1_2,j_2763,0.042562729,0.05,0.021019812
M1,j_2763,0.045235192,0.028518519,0.015345769
M2,j_2763,0.037239398,0.028518519,0.02091177
R5_4,j_2763,0.028788826,0.035185185,0.01141484
M5,j_2764,0.03290101,0.028518519,0.018501487
R3_2,j_2764,0.032647745,0.042592593,0.042236116
R9_8,j_2764,0.036655504,0.042592593,0.021692302
R4_3,j_2764,0.044777515,0.035185185,0.039647201
R1_3,j_2764,0.01333642,0.035185185,0.029275537
J8_1_4_5_6_7,j_2764,0.010447222,0.05,0.035923819
R10_9,j_2764,0.041378989,0.035185185,0.028593982
M2,j_2764,0.01088281,0.028518519,0.04909266
M6,j_2764,0.016968576,0.028518519,0.020704614
M7,j_2764,0.014335159,0.028518519,0.024394155
M1,j_2765,0.010287371,0.042592593,0.014304837
R3_2,j_2765,0.040898893,0.035185185,0.030466743
R2_1,j_2765,0.042196453,0.042592593,0.037006137
J3_1_2,j_2766,0.030823558,0.05,0.021933626
M1,j_2766,0.026284897,0.028518519,0.042920577
R4_3,j_2766,0.048942184,0.035185185,0.010990633
M2,j_2766,0.022921465,0.028518519,0.027178383
M7,j_2767,0.044228979,0.017407407,0.021964892
M10_3_6_9,j_2767,0.014122129,0.028518519,0.035962265
R8_7,j_2767,0.030134522,0.017407407,0.021550282
M1,j_2767,0.033028734,0.017407407,0.030803711
R6_5,j_2767,0.027237467,0.017407407,0.01420174
R9_8,j_2767,0.038823014,0.017407407,0.028921427
R2_1,j_2767,0.034410533,0.017407407,0.033482676
R3_2,j_2767,0.042592566,0.017407407,0.042076671
R5_4,j_2767,0.020687331,0.017407407,0.018467344
M4,j_2767,0.01602633,0.017407407,0.018966493
R9_8,j_2768,0.032154089,0.035185185,0.023823965
M3,j_2768,0.044075781,0.028518519,0.045063945
R6_5,j_2768,0.038032934,0.035185185,0.037801287
M7,j_2768,0.046027135,0.028518519,0.02799845
M1,j_2768,0.037331937,0.028518519,0.024627264
R4_3,j_2768,0.029175621,0.035185185,0.010170488
M5,j_2768,0.019178963,0.028518519,0.018881644
R2_1,j_2768,0.013511627,0.035185185,0.049067755
J8_2_4_6_7,j_2768,0.047102995,0.05,0.044951894
R8_7,j_2769,0.010927238,0.042592593,0.029813652
M2,j_2769,0.045276514,0.028518519,0.021277619
M1,j_2769,0.024068931,0.028518519,0.011352567
R7_6,j_2769,0.025717435,0.042592593,0.03404982
M4,j_2769,0.039521229,0.028518519,0.049973984
R5_4,j_2769,0.026109244,0.042592593,0.034014691
J3_1_2,j_2769,0.021213841,0.05,0.037919543
R9_8,j_2769,0.011790829,0.035185185,0.031610365
J6_3_5,j_2769,0.039155254,0.05,0.016708033
J7_3_6,j_2770,0.049541896,0.035185185,0.046668198
J6_4_5,j_2770,0.04595137,0.028518519,0.036395466
M4,j_2770,0.02759807,0.035185185,0.033961213
M2,j_2770,0.021403002,0.035185185,0.038986916
M1,j_2770,0.031013148,0.05,0.017715377
J3_1_2,j_2770,0.014946453,0.035185185,0.03525935
M5,j_2770,0.016762126,0.035185185,0.048384855
M4,j_2771,0.026766522,0.028518519,0.010903297
R5_4,j_2771,0.023455145,0.035185185,0.031838337
M2,j_2771,0.032610503,0.028518519,0.038755264
M1,j_2771,0.027979491,0.028518519,0.04218436
R3_2,j_2771,0.011015764,0.042592593,0.047600694
J6_1_3_5,j_2771,0.03467991,0.05,0.018142863
R7_6,j_2771,0.014972116,0.035185185,0.039708369
J7_1_2_4_5_6,j_2772,0.041721059,0.042592593,0.041726403
M5,j_2772,0.040686545,0.028518519,0.03483303
M6,j_2772,0.023200668,0.028518519,0.012743969
M1,j_2772,0.021242557,0.042592593,0.046763961
M2,j_2772,0.047436601,0.028518519,0.021630827
J4_3_5,j_2772,0.019477168,0.05,0.031978481
M3,j_2772,0.036991442,0.028518519,0.022416516
M1,j_2773,0.036476452,0.028518519,0.039044729
M2,j_2773,0.045170279,0.028518519,0.028066201
R5_4,j_2773,0.017264921,0.035185185,0.048669582
J3_1_2,j_2773,0.043448337,0.05,0.017481061
R4_3,j_2773,0.036053987,0.042592593,0.01088078
J5_1_2_3_4,j_2774,0.018045889,0.05,0.031903179
R1_2,j_2774,0.033935487,0.035185185,0.049481183
M4,j_2774,0.017217741,0.028518519,0.047737679
R3_4,j_2774,0.026754661,0.042592593,0.032402228
M2,j_2774,0.032349871,0.028518519,0.040732546
J4_2_3,j_2775,0.022567487,0.035185185,0.01593715
M1,j_2775,0.043921313,0.035185185,0.045611094
M3,j_2775,0.015030974,0.035185185,0.022901061
J5_1_4,j_2775,0.021826124,0.035185185,0.03211816
M2,j_2775,0.049050817,0.05,0.044050393
R3_2,j_2776,0.034076757,0.035185185,0.017876545
M1,j_2776,0.013507872,0.028518519,0.042565206
J6_3_4_5,j_2776,0.02395419,0.05,0.019416512
R2_1,j_2776,0.038073161,0.042592593,0.017566241
M4,j_2776,0.013064451,0.028518519,0.031750802
M5,j_2776,0.031270969,0.028518519,0.046483264
R7_6,j_2776,0.025560222,0.035185185,0.041321971
R7_4_6,j_2777,0.010317972,0.021111111,0.028092474
R2_1,j_2777,0.01160684,0.021111111,0.032139204
M3_2,j_2777,0.024947496,0.028518519,0.042169432
M1,j_2777,0.011215273,0.021111111,0.019081199
M5,j_2777,0.045891825,0.021111111,0.024775237
R4_3,j_2777,0.019542695,0.021111111,0.036160088
R6_5,j_2777,0.035788298,0.021111111,0.02682022
R4_3,j_2778,0.011876583,0.05,0.04902757
M1,j_2778,0.039223774,0.028518519,0.026578487
R6_5,j_2778,0.047727881,0.042592593,0.025428717
M5,j_2778,0.040369468,0.05,0.026799896
M3,j_2778,0.021906212,0.028518519,0.027882966
J7_2_4_6,j_2778,0.043909164,0.035185185,0.031359538
R2_1,j_2778,0.027613832,0.028518519,0.039522119
M6,j_2779,0.049066015,0.028518519,0.024989119
M8,j_2779,0.038607901,0.028518519,0.034977975
M5_4,j_2779,0.03427194,0.028518519,0.032643534
J7_5_6,j_2779,0.024408927,0.05,0.030127215
J9_2_7_8,j_2779,0.021202945,0.042592593,0.023912397
M1,j_2779,0.044070458,0.028518519,0.027645755
R2_1,j_2779,0.033172335,0.035185185,0.037215952
M3,j_2779,0.028192081,0.028518519,0.016684068
R4_3,j_2779,0.032393553,0.035185185,0.045032686
MergeTask,j_2780,0.023729195,0.013703704,0.013724059
MergeTask,j_2781,0.024999941,0.013703704,0.010330719
M1,j_2782,0.027654769,0.021111111,0.019668383
M2,j_2783,0.036263503,0.035185185,0.022039375
M4,j_2783,0.024223923,0.035185185,0.029711382
J3_1_2,j_2783,0.020230584,0.035185185,0.027692155
M1,j_2783,0.044327125,0.035185185,0.021417727
J5_3_4,j_2783,0.038741128,0.021111111,0.024679463
R6_5,j_2784,0.032494767,0.021111111,0.013653717
J5_2_4,j_2784,0.021216674,0.028518519,0.04898942
R4_3,j_2784,0.03570274,0.021111111,0.041726268
M1,j_2784,0.047895083,0.035185185,0.039723569
R2_1,j_2784,0.025068263,0.028518519,0.020642937
M3,j_2784,0.046036135,0.035185185,0.046484974
J6_2_5,j_2785,0.039230914,0.05,0.027355762
J8_1_7,j_2785,0.041232863,0.042592593,0.047033623
R1_6,j_2785,0.027873864,0.042592593,0.014083452
M2,j_2785,0.021925675,0.028518519,0.04995347
R4_3,j_2785,0.011546684,0.042592593,0.037260607
R5_4,j_2785,0.021364951,0.035185185,0.016277658
M3,j_2785,0.016433593,0.028518519,0.048278216
R7_6,j_2785,0.022079502,0.042592593,0.020249393
M3,j_2786,0.038344756,0.028518519,0.031309549
M1,j_2786,0.016505893,0.028518519,0.028953457
R7_6,j_2786,0.035700319,0.042592593,0.012442143
M4,j_2786,0.025845734,0.028518519,0.037221579
J6_1_5,j_2786,0.017760438,0.05,0.025801742
J5_2_3_4,j_2786,0.049684333,0.05,0.041332005
R8_7,j_2786,0.037516649,0.035185185,0.044686727
M2,j_2786,0.025761449,0.028518519,0.020768626
R2_1,j_2787,0.040680416,0.042592593,0.035363685
J5_2_4,j_2787,0.040773481,0.05,0.023801447
R4_3,j_2787,0.018718334,0.042592593,0.029537452
R1_4,j_2787,0.029076892,0.042592593,0.023575741
R6_5,j_2787,0.034834412,0.035185185,0.024866901
M3,j_2787,0.022026586,0.028518519,0.02480708
R7_6,j_2788,0.033693314,0.035185185,0.012238185
R4_3,j_2788,0.037524621,0.035185185,0.033544863
M5_4,j_2788,0.033347495,0.028518519,0.023662675
R6_5,j_2788,0.021682514,0.042592593,0.039863706
M1,j_2788,0.011898184,0.028518519,0.012464461
R2_1,j_2788,0.039019502,0.042592593,0.025626492
R3_2,j_2788,0.037142316,0.042592593,0.039110066
M5,j_2789,0.013524778,0.035185185,0.037658985
M4,j_2789,0.013491915,0.028518519,0.027654413
M1,j_2789,0.049676423,0.035185185,0.024912715
J3_1_2,j_2789,0.027027963,0.035185185,0.038975981
J6_4_5,j_2789,0.043850761,0.035185185,0.035660201
M2,j_2789,0.039596624,0.035185185,0.023129589
